Weight, Velocity, Chord Length, Wing Span, Lift Coefficient, Drag Coefficient
6500, 100.0, 4.50, 45.0, 7.6937, 3.5389
6500, 100.0, 4.50, 50.0, 6.9243, 2.7822
6500, 100.0, 4.75, 20.0, 16.3998, 27.9386
6500, 100.0, 4.75, 25.0, 13.1198, 15.0312
6500, 100.0, 4.75, 30.0, 10.9332, 9.2126
6500, 100.0, 4.75, 35.0, 9.3713, 6.1840
6500, 100.0, 4.75, 40.0, 8.1999, 4.4385
6500, 100.0, 4.75, 45.0, 7.2888, 3.3526
6500, 100.0, 4.75, 50.0, 6.5599, 2.6358
6500, 100.0, 5.00, 20.0, 15.5798, 26.5416
6500, 100.0, 5.00, 25.0, 12.4638, 14.2796
6500, 100.0, 5.00, 30.0, 10.3865, 8.7519
6500, 100.0, 5.00, 35.0, 8.9027, 5.8748
6500, 100.0, 5.00, 40.0, 7.7899, 4.2165
6500, 100.0, 5.00, 45.0, 6.9243, 3.1850
6500, 100.0, 5.00, 50.0, 6.2319, 2.5040
6500, 100.0, 5.25, 20.0, 14.8379, 25.2777
6500, 100.0, 5.25, 25.0, 11.8703, 13.5996
6500, 100.0, 5.25, 30.0, 9.8919, 8.3352
6500, 100.0, 5.25, 35.0, 8.4788, 5.5950
6500, 100.0, 5.25, 40.0, 7.4189, 4.0157
6500, 100.0, 5.25, 45.0, 6.5946, 3.0333
6500, 100.0, 5.25, 50.0, 5.9352, 2.3848
6500, 100.0, 5.50, 20.0, 14.1634, 24.1288
6500, 100.0, 5.50, 25.0, 11.3307, 12.9815
6500, 100.0, 5.50, 30.0, 9.4423, 7.9563
6500, 100.0, 5.50, 35.0, 8.0934, 5.3407
6500, 100.0, 5.50, 40.0, 7.0817, 3.8332
6500, 100.0, 5.50, 45.0, 6.2949, 2.8954
6500, 100.0, 5.50, 50.0, 5.6654, 2.2764
6500, 100.0, 5.75, 20.0, 13.5476, 23.0797
6500, 100.0, 5.75, 25.0, 10.8381, 12.4171
6500, 100.0, 5.75, 30.0, 9.0318, 7.6104
6500, 100.0, 5.75, 35.0, 7.7415, 5.1085
6500, 100.0, 5.75, 40.0, 6.7738, 3.6666
6500, 100.0, 5.75, 45.0, 6.0212, 2.7696
6500, 100.0, 5.75, 50.0, 5.4191, 2.1774
6500, 100.0, 6.00, 20.0, 12.9831, 22.1180
6500, 100.0, 6.00, 25.0, 10.3865, 11.8997
6500, 100.0, 6.00, 30.0, 8.6554, 7.2933
6500, 100.0, 6.00, 35.0, 7.4189, 4.8957
6500, 100.0, 6.00, 40.0, 6.4916, 3.5138
6500, 100.0, 6.00, 45.0, 5.7703, 2.6542
6500, 100.0, 6.00, 50.0, 5.1933, 2.0867
6500, 125.0, 4.00, 20.0, 12.4638, 14.2796
6500, 125.0, 4.00, 25.0, 9.9711, 7.8634
6500, 125.0, 4.00, 30.0, 8.3092, 4.9412
6500, 125.0, 4.00, 35.0, 7.1222, 3.4024
6500, 125.0, 4.00, 40.0, 6.2319, 2.5040
6500, 125.0, 4.00, 45.0, 5.5395, 1.9375
6500, 125.0, 4.00, 50.0, 4.9855, 1.5582
6500, 125.0, 4.25, 20.0, 11.7307, 13.4396
6500, 125.0, 4.25, 25.0, 9.3845, 7.4009
6500, 125.0, 4.25, 30.0, 7.8204, 4.6505
6500, 125.0, 4.25, 35.0, 6.7032, 3.2022
6500, 125.0, 4.25, 40.0, 5.8653, 2.3567
6500, 125.0, 4.25, 45.0, 5.2136, 1.8235
6500, 125.0, 4.25, 50.0, 4.6923, 1.4665
6500, 125.0, 4.50, 20.0, 11.0790, 12.6930
6500, 125.0, 4.50, 25.0, 8.8632, 6.9897
6500, 125.0, 4.50, 30.0, 7.3860, 4.3922
6500, 125.0, 4.50, 35.0, 6.3308, 3.0243
6500, 125.0, 4.50, 40.0, 5.5395, 2.2258
6500, 125.0, 4.50, 45.0, 4.9240, 1.7222
6500, 125.0, 4.50, 50.0, 4.4316, 1.3850
6500, 125.0, 4.75, 20.0, 10.4958, 12.0249
6500, 125.0, 4.75, 25.0, 8.3967, 6.6218
6500, 125.0, 4.75, 30.0, 6.9972, 4.1610
6500, 125.0, 4.75, 35.0, 5.9976, 2.8651
6500, 125.0, 4.75, 40.0, 5.2479, 2.1086
6500, 125.0, 4.75, 45.0, 4.6648, 1.6316
6500, 125.0, 4.75, 50.0, 4.1983, 1.3122
6500, 125.0, 5.00, 20.0, 9.9711, 11.4237
6500, 125.0, 5.00, 25.0, 7.9768, 6.2907
6500, 125.0, 5.00, 30.0, 6.6474, 3.9529
6500, 125.0, 5.00, 35.0, 5.6977, 2.7219
6500, 125.0, 5.00, 40.0, 4.9855, 2.0032
6500, 125.0, 5.00, 45.0, 4.4316, 1.5500
6500, 125.0, 5.00, 50.0, 3.9884, 1.2465
6500, 125.0, 5.25, 20.0, 9.4962, 10.8797
6500, 125.0, 5.25, 25.0, 7.5970, 5.9912
6500, 125.0, 5.25, 30.0, 6.3308, 3.7647
6500, 125.0, 5.25, 35.0, 5.4264, 2.5923
6500, 125.0, 5.25, 40.0, 4.7481, 1.9078
6500, 125.0, 5.25, 45.0, 4.2206, 1.4762
6500, 125.0, 5.25, 50.0, 3.7985, 1.1872
6500, 125.0, 5.50, 20.0, 9.0646, 10.3852
6500, 125.0, 5.50, 25.0, 7.2517, 5.7188
6500, 125.0, 5.50, 30.0, 6.0431, 3.5936
6500, 125.0, 5.50, 35.0, 5.1798, 2.4744
6500, 125.0, 5.50, 40.0, 4.5323, 1.8211
6500, 125.0, 5.50, 45.0, 4.0287, 1.4091
6500, 125.0, 5.50, 50.0, 3.6258, 1.1332
6500, 125.0, 5.75, 20.0, 8.6705, 9.9336
6500, 125.0, 5.75, 25.0, 6.9364, 5.4702
6500, 125.0, 5.75, 30.0, 5.7803, 3.4373
6500, 125.0, 5.75, 35.0, 4.9546, 2.3669
6500, 125.0, 5.75, 40.0, 4.3352, 1.7419
6500, 125.0, 5.75, 45.0, 3.8535, 1.3478
6500, 125.0, 5.75, 50.0, 3.4682, 1.0840
6500, 125.0, 6.00, 20.0, 8.3092, 9.5197
6500, 125.0, 6.00, 25.0, 6.6474, 5.2423
6500, 125.0, 6.00, 30.0, 5.5395, 3.2941
6500, 125.0, 6.00, 35.0, 4.7481, 2.2682
6500, 125.0, 6.00, 40.0, 4.1546, 1.6693
6500, 125.0, 6.00, 45.0, 3.6930, 1.2917
6500, 125.0, 6.00, 50.0, 3.3237, 1.0388
6500, 150.0, 4.00, 20.0, 8.6554, 7.2933
6500, 150.0, 4.00, 25.0, 6.9243, 4.1177
6500, 150.0, 4.00, 30.0, 5.7703, 2.6542
6500, 150.0, 4.00, 35.0, 4.9460, 1.8733
6500, 150.0, 4.00, 40.0, 4.3277, 1.4110
6500, 150.0, 4.00, 45.0, 3.8469, 1.1152
6500, 150.0, 4.00, 50.0, 3.4622, 0.9142
6500, 150.0, 4.25, 20.0, 8.1463, 6.8643
6500, 150.0, 4.25, 25.0, 6.5170, 3.8754
6500, 150.0, 4.25, 30.0, 5.4309, 2.4980
6500, 150.0, 4.25, 35.0, 4.6550, 1.7631
6500, 150.0, 4.25, 40.0, 4.0731, 1.3280
6500, 150.0, 4.25, 45.0, 3.6206, 1.0496
6500, 150.0, 4.25, 50.0, 3.2585, 0.8604
6500, 150.0, 4.50, 20.0, 7.6937, 6.4829
6500, 150.0, 4.50, 25.0, 6.1550, 3.6601
6500, 150.0, 4.50, 30.0, 5.1291, 2.3592
6500, 150.0, 4.50, 35.0, 4.3964, 1.6652
6500, 150.0, 4.50, 40.0, 3.8469, 1.2542
6500, 150.0, 4.50, 45.0, 3.4194, 0.9913
6500, 150.0, 4.50, 50.0, 3.0775, 0.8126
6500, 150.0, 4.75, 20.0, 7.2888, 6.1417
6500, 150.0, 4.75, 25.0, 5.8310, 3.4675
6500, 150.0, 4.75, 30.0, 4.8592, 2.2351
6500, 150.0, 4.75, 35.0, 4.1650, 1.5775
6500, 150.0, 4.75, 40.0, 3.6444, 1.1882
6500, 150.0, 4.75, 45.0, 3.2395, 0.9391
6500, 150.0, 4.75, 50.0, 2.9155, 0.7698
6500, 150.0, 5.00, 20.0, 6.9243, 5.8346
6500, 150.0, 5.00, 25.0, 5.5395, 3.2941
6500, 150.0, 5.00, 30.0, 4.6162, 2.1233
6500, 150.0, 5.00, 35.0, 3.9568, 1.4986
6500, 150.0, 5.00, 40.0, 3.4622, 1.1288
6500, 150.0, 5.00, 45.0, 3.0775, 0.8922
6500, 150.0, 5.00, 50.0, 2.7697, 0.7314
6500, 150.0, 5.25, 20.0, 6.5946, 5.5568
6500, 150.0, 5.25, 25.0, 5.2757, 3.1373
6500, 150.0, 5.25, 30.0, 4.3964, 2.0222
6500, 150.0, 5.25, 35.0, 3.7684, 1.4273
6500, 150.0, 5.25, 40.0, 3.2973, 1.0751
6500, 150.0, 5.25, 45.0, 2.9309, 0.8497
6500, 150.0, 5.25, 50.0, 2.6378, 0.6965
6500, 150.0, 5.50, 20.0, 6.2949, 5.3042
6500, 150.0, 5.50, 25.0, 5.0359, 2.9947
6500, 150.0, 5.50, 30.0, 4.1966, 1.9303
6500, 150.0, 5.50, 35.0, 3.5971, 1.3624
6500, 150.0, 5.50, 40.0, 3.1474, 1.0262
6500, 150.0, 5.50, 45.0, 2.7977, 0.8111
6500, 150.0, 5.50, 50.0, 2.5179, 0.6649
6500, 150.0, 5.75, 20.0, 6.0212, 5.0736
6500, 150.0, 5.75, 25.0, 4.8169, 2.8645
6500, 150.0, 5.75, 30.0, 4.0141, 1.8464
6500, 150.0, 5.75, 35.0, 3.4407, 1.3032
6500, 150.0, 5.75, 40.0, 3.0106, 0.9816
6500, 150.0, 5.75, 45.0, 2.6761, 0.7758
6500, 150.0, 5.75, 50.0, 2.4085, 0.6360
6500, 150.0, 6.00, 20.0, 5.7703, 4.8622
6500, 150.0, 6.00, 25.0, 4.6162, 2.7451
6500, 150.0, 6.00, 30.0, 3.8469, 1.7694
6500, 150.0, 6.00, 35.0, 3.2973, 1.2489
6500, 150.0, 6.00, 40.0, 2.8851, 0.9407
6500, 150.0, 6.00, 45.0, 2.5646, 0.7435
6500, 150.0, 6.00, 50.0, 2.3081, 0.6095
6500, 175.0, 4.00, 20.0, 6.3591, 4.1963
6500, 175.0, 4.00, 25.0, 5.0873, 2.4303
6500, 175.0, 4.00, 30.0, 4.2394, 1.6057
6500, 175.0, 4.00, 35.0, 3.6338, 1.1595
6500, 175.0, 4.00, 40.0, 3.1795, 0.8914
6500, 175.0, 4.00, 45.0, 2.8263, 0.7173
6500, 175.0, 4.00, 50.0, 2.5436, 0.5973
6500, 175.0, 4.25, 20.0, 5.9850, 3.9494
6500, 175.0, 4.25, 25.0, 4.7880, 2.2873
6500, 175.0, 4.25, 30.0, 3.9900, 1.5112
6500, 175.0, 4.25, 35.0, 3.4200, 1.0913
6500, 175.0, 4.25, 40.0, 2.9925, 0.8390
6500, 175.0, 4.25, 45.0, 2.6600, 0.6751
6500, 175.0, 4.25, 50.0, 2.3940, 0.5621
6500, 175.0, 4.50, 20.0, 5.6525, 3.7300
6500, 175.0, 4.50, 25.0, 4.5220, 2.1602
6500, 175.0, 4.50, 30.0, 3.7684, 1.4273
6500, 175.0, 4.50, 35.0, 3.2300, 1.0306
6500, 175.0, 4.50, 40.0, 2.8263, 0.7924
6500, 175.0, 4.50, 45.0, 2.5122, 0.6376
6500, 175.0, 4.50, 50.0, 2.2610, 0.5309
6500, 175.0, 4.75, 20.0, 5.3550, 3.5337
6500, 175.0, 4.75, 25.0, 4.2840, 2.0465
6500, 175.0, 4.75, 30.0, 3.5700, 1.3522
6500, 175.0, 4.75, 35.0, 3.0600, 0.9764
6500, 175.0, 4.75, 40.0, 2.6775, 0.7507
6500, 175.0, 4.75, 45.0, 2.3800, 0.6041
6500, 175.0, 4.75, 50.0, 2.1420, 0.5030
6500, 175.0, 5.00, 20.0, 5.0873, 3.3570
6500, 175.0, 5.00, 25.0, 4.0698, 1.9442
6500, 175.0, 5.00, 30.0, 3.3915, 1.2845
6500, 175.0, 5.00, 35.0, 2.9070, 0.9276
6500, 175.0, 5.00, 40.0, 2.5436, 0.7131
6500, 175.0, 5.00, 45.0, 2.2610, 0.5739
6500, 175.0, 5.00, 50.0, 2.0349, 0.4778
6500, 175.0, 5.25, 20.0, 4.8450, 3.1972
6500, 175.0, 5.25, 25.0, 3.8760, 1.8516
6500, 175.0, 5.25, 30.0, 3.2300, 1.2234
6500, 175.0, 5.25, 35.0, 2.7686, 0.8834
6500, 175.0, 5.25, 40.0, 2.4225, 0.6792
6500, 175.0, 5.25, 45.0, 2.1533, 0.5465
6500, 175.0, 5.25, 50.0, 1.9380, 0.4551
6500, 175.0, 5.50, 20.0, 4.6248, 3.0518
6500, 175.0, 5.50, 25.0, 3.6998, 1.7675
6500, 175.0, 5.50, 30.0, 3.0832, 1.1678
6500, 175.0, 5.50, 35.0, 2.6427, 0.8433
6500, 175.0, 5.50, 40.0, 2.3124, 0.6483
6500, 175.0, 5.50, 45.0, 2.0555, 0.5217
6500, 175.0, 5.50, 50.0, 1.8499, 0.4344
6500, 175.0, 5.75, 20.0, 4.4237, 2.9192
6500, 175.0, 5.75, 25.0, 3.5390, 1.6906
6500, 175.0, 5.75, 30.0, 2.9491, 1.1170
6500, 175.0, 5.75, 35.0, 2.5278, 0.8066
6500, 175.0, 5.75, 40.0, 2.2119, 0.6201
6500, 175.0, 5.75, 45.0, 1.9661, 0.4990
6500, 175.0, 5.75, 50.0, 1.7695, 0.4155
6500, 175.0, 6.00, 20.0, 4.2394, 2.7975
6500, 175.0, 6.00, 25.0, 3.3915, 1.6202
6500, 175.0, 6.00, 30.0, 2.8263, 1.0705
6500, 175.0, 6.00, 35.0, 2.4225, 0.7730
6500, 175.0, 6.00, 40.0, 2.1197, 0.5943
6500, 175.0, 6.00, 45.0, 1.8842, 0.4782
6500, 175.0, 6.00, 50.0, 1.6958, 0.3982
6500, 200.0, 4.00, 20.0, 4.8687, 2.6353
6500, 200.0, 4.00, 25.0, 3.8949, 1.5650
6500, 200.0, 4.00, 30.0, 3.2458, 1.0583
6500, 200.0, 4.00, 35.0, 2.7821, 0.7800
6500, 200.0, 4.00, 40.0, 2.4343, 0.6103
6500, 200.0, 4.00, 45.0, 2.1639, 0.4985
6500, 200.0, 4.00, 50.0, 1.9475, 0.4203
6500, 200.0, 4.25, 20.0, 4.5823, 2.4803
6500, 200.0, 4.25, 25.0, 3.6658, 1.4730
6500, 200.0, 4.25, 30.0, 3.0549, 0.9960
6500, 200.0, 4.25, 35.0, 2.6184, 0.7341
6500, 200.0, 4.25, 40.0, 2.2911, 0.5744
6500, 200.0, 4.25, 45.0, 2.0366, 0.4692
6500, 200.0, 4.25, 50.0, 1.8329, 0.3956
6500, 200.0, 4.50, 20.0, 4.3277, 2.3425
6500, 200.0, 4.50, 25.0, 3.4622, 1.3911
6500, 200.0, 4.50, 30.0, 2.8851, 0.9407
6500, 200.0, 4.50, 35.0, 2.4730, 0.6933
6500, 200.0, 4.50, 40.0, 2.1639, 0.5425
6500, 200.0, 4.50, 45.0, 1.9234, 0.4431
6500, 200.0, 4.50, 50.0, 1.7311, 0.3736
6500, 200.0, 4.75, 20.0, 4.0999, 2.2192
6500, 200.0, 4.75, 25.0, 3.2800, 1.3179
6500, 200.0, 4.75, 30.0, 2.7333, 0.8912
6500, 200.0, 4.75, 35.0, 2.3428, 0.6568
6500, 200.0, 4.75, 40.0, 2.0500, 0.5139
6500, 200.0, 4.75, 45.0, 1.8222, 0.4198
6500, 200.0, 4.75, 50.0, 1.6400, 0.3540
6500, 200.0, 5.00, 20.0, 3.8949, 2.1083
6500, 200.0, 5.00, 25.0, 3.1160, 1.2520
6500, 200.0, 5.00, 30.0, 2.5966, 0.8466
6500, 200.0, 5.00, 35.0, 2.2257, 0.6240
6500, 200.0, 5.00, 40.0, 1.9475, 0.4882
6500, 200.0, 5.00, 45.0, 1.7311, 0.3988
6500, 200.0, 5.00, 50.0, 1.5580, 0.3363
6500, 200.0, 5.25, 20.0, 3.7095, 2.0079
6500, 200.0, 5.25, 25.0, 2.9676, 1.1924
6500, 200.0, 5.25, 30.0, 2.4730, 0.8063
6500, 200.0, 5.25, 35.0, 2.1197, 0.5943
6500, 200.0, 5.25, 40.0, 1.8547, 0.4650
6500, 200.0, 5.25, 45.0, 1.6487, 0.3798
6500, 200.0, 5.25, 50.0, 1.4838, 0.3203
6500, 200.0, 5.50, 20.0, 3.5409, 1.9166
6500, 200.0, 5.50, 25.0, 2.8327, 1.1382
6500, 200.0, 5.50, 30.0, 2.3606, 0.7696
6500, 200.0, 5.50, 35.0, 2.0233, 0.5673
6500, 200.0, 5.50, 40.0, 1.7704, 0.4439
6500, 200.0, 5.50, 45.0, 1.5737, 0.3625
6500, 200.0, 5.50, 50.0, 1.4163, 0.3057
6500, 200.0, 5.75, 20.0, 3.3869, 1.8333
6500, 200.0, 5.75, 25.0, 2.7095, 1.0887
6500, 200.0, 5.75, 30.0, 2.2579, 0.7362
6500, 200.0, 5.75, 35.0, 1.9354, 0.5426
6500, 200.0, 5.75, 40.0, 1.6935, 0.4246
6500, 200.0, 5.75, 45.0, 1.5053, 0.3468
6500, 200.0, 5.75, 50.0, 1.3548, 0.2924
6500, 200.0, 6.00, 20.0, 3.2458, 1.7569
6500, 200.0, 6.00, 25.0, 2.5966, 1.0433
6500, 200.0, 6.00, 30.0, 2.1639, 0.7055
6500, 200.0, 6.00, 35.0, 1.8547, 0.5200
6500, 200.0, 6.00, 40.0, 1.6229, 0.4069
6500, 200.0, 6.00, 45.0, 1.4426, 0.3323
6500, 200.0, 6.00, 50.0, 1.2983, 0.2802
6500, 225.0, 4.00, 20.0, 3.8469, 1.7694
6500, 225.0, 4.00, 25.0, 3.0775, 1.0764
6500, 225.0, 4.00, 30.0, 2.5646, 0.7435
6500, 225.0, 4.00, 35.0, 2.1982, 0.5579
6500, 225.0, 4.00, 40.0, 1.9234, 0.4431
6500, 225.0, 4.00, 45.0, 1.7097, 0.3664
6500, 225.0, 4.00, 50.0, 1.5387, 0.3121
6500, 225.0, 4.25, 20.0, 3.6206, 1.6654
6500, 225.0, 4.25, 25.0, 2.8965, 1.0131
6500, 225.0, 4.25, 30.0, 2.4137, 0.6997
6500, 225.0, 4.25, 35.0, 2.0689, 0.5251
6500, 225.0, 4.25, 40.0, 1.8103, 0.4170
6500, 225.0, 4.25, 45.0, 1.6091, 0.3449
6500, 225.0, 4.25, 50.0, 1.4482, 0.2937
6500, 225.0, 4.50, 20.0, 3.4194, 1.5728
6500, 225.0, 4.50, 25.0, 2.7355, 0.9568
6500, 225.0, 4.50, 30.0, 2.2796, 0.6609
6500, 225.0, 4.50, 35.0, 1.9540, 0.4959
6500, 225.0, 4.50, 40.0, 1.7097, 0.3939
6500, 225.0, 4.50, 45.0, 1.5197, 0.3257
6500, 225.0, 4.50, 50.0, 1.3678, 0.2774
6500, 225.0, 4.75, 20.0, 3.2395, 1.4901
6500, 225.0, 4.75, 25.0, 2.5916, 0.9064
6500, 225.0, 4.75, 30.0, 2.1596, 0.6261
6500, 225.0, 4.75, 35.0, 1.8511, 0.4698
6500, 225.0, 4.75, 40.0, 1.6197, 0.3731
6500, 225.0, 4.75, 45.0, 1.4398, 0.3086
6500, 225.0, 4.75, 50.0, 1.2958, 0.2628
6500, 225.0, 5.00, 20.0, 3.0775, 1.4155
6500, 225.0, 5.00, 25.0, 2.4620, 0.8611
6500, 225.0, 5.00, 30.0, 2.0517, 0.5948
6500, 225.0, 5.00, 35.0, 1.7586, 0.4463
6500, 225.0, 5.00, 40.0, 1.5387, 0.3545
6500, 225.0, 5.00, 45.0, 1.3678, 0.2931
6500, 225.0, 5.00, 50.0, 1.2310, 0.2497
6500, 225.0, 5.25, 20.0, 2.9309, 1.3481
6500, 225.0, 5.25, 25.0, 2.3448, 0.8201
6500, 225.0, 5.25, 30.0, 1.9540, 0.5665
6500, 225.0, 5.25, 35.0, 1.6748, 0.4251
6500, 225.0, 5.25, 40.0, 1.4655, 0.3376
6500, 225.0, 5.25, 45.0, 1.3026, 0.2792
6500, 225.0, 5.25, 50.0, 1.1724, 0.2378
6500, 225.0, 5.50, 20.0, 2.7977, 1.2869
6500, 225.0, 5.50, 25.0, 2.2382, 0.7828
6500, 225.0, 5.50, 30.0, 1.8651, 0.5407
6500, 225.0, 5.50, 35.0, 1.5987, 0.4058
6500, 225.0, 5.50, 40.0, 1.3989, 0.3223
6500, 225.0, 5.50, 45.0, 1.2434, 0.2665
6500, 225.0, 5.50, 50.0, 1.1191, 0.2270
6500, 225.0, 5.75, 20.0, 2.6761, 1.2309
6500, 225.0, 5.75, 25.0, 2.1409, 0.7488
6500, 225.0, 5.75, 30.0, 1.7841, 0.5172
6500, 225.0, 5.75, 35.0, 1.5292, 0.3881
6500, 225.0, 5.75, 40.0, 1.3380, 0.3083
6500, 225.0, 5.75, 45.0, 1.1894, 0.2549
6500, 225.0, 5.75, 50.0, 1.0704, 0.2171
6500, 225.0, 6.00, 20.0, 2.5646, 1.1796
6500, 225.0, 6.00, 25.0, 2.0517, 0.7176
6500, 225.0, 6.00, 30.0, 1.7097, 0.4956
6500, 225.0, 6.00, 35.0, 1.4655, 0.3719
6500, 225.0, 6.00, 40.0, 1.2823, 0.2954
6500, 225.0, 6.00, 45.0, 1.1398, 0.2443
6500, 225.0, 6.00, 50.0, 1.0258, 0.2081
6500, 250.0, 4.00, 20.0, 3.1160, 1.2520
6500, 250.0, 4.00, 25.0, 2.4928, 0.7791
6500, 250.0, 4.00, 30.0, 2.0773, 0.5485
6500, 250.0, 4.00, 35.0, 1.7805, 0.4181
6500, 250.0, 4.00, 40.0, 1.5580, 0.3363
6500, 250.0, 4.00, 45.0, 1.3849, 0.2809
6500, 250.0, 4.00, 50.0, 1.2464, 0.2412
6500, 250.0, 4.25, 20.0, 2.9327, 1.1784
6500, 250.0, 4.25, 25.0, 2.3461, 0.7333
6500, 250.0, 4.25, 30.0, 1.9551, 0.5162
6500, 250.0, 4.25, 35.0, 1.6758, 0.3935
6500, 250.0, 4.25, 40.0, 1.4663, 0.3165
6500, 250.0, 4.25, 45.0, 1.3034, 0.2644
6500, 250.0, 4.25, 50.0, 1.1731, 0.2270
6500, 250.0, 4.50, 20.0, 2.7697, 1.1129
6500, 250.0, 4.50, 25.0, 2.2158, 0.6925
6500, 250.0, 4.50, 30.0, 1.8465, 0.4876
6500, 250.0, 4.50, 35.0, 1.5827, 0.3716
6500, 250.0, 4.50, 40.0, 1.3849, 0.2989
6500, 250.0, 4.50, 45.0, 1.2310, 0.2497
6500, 250.0, 4.50, 50.0, 1.1079, 0.2144
6500, 250.0, 4.75, 20.0, 2.6240, 1.0543
6500, 250.0, 4.75, 25.0, 2.0992, 0.6561
6500, 250.0, 4.75, 30.0, 1.7493, 0.4619
6500, 250.0, 4.75, 35.0, 1.4994, 0.3521
6500, 250.0, 4.75, 40.0, 1.3120, 0.2832
6500, 250.0, 4.75, 45.0, 1.1662, 0.2365
6500, 250.0, 4.75, 50.0, 1.0496, 0.2031
6500, 250.0, 5.00, 20.0, 2.4928, 1.0016
6500, 250.0, 5.00, 25.0, 1.9942, 0.6233
6500, 250.0, 5.00, 30.0, 1.6618, 0.4388
6500, 250.0, 5.00, 35.0, 1.4244, 0.3345
6500, 250.0, 5.00, 40.0, 1.2464, 0.2690
6500, 250.0, 5.00, 45.0, 1.1079, 0.2247
6500, 250.0, 5.00, 50.0, 0.9971, 0.1930
6500, 250.0, 5.25, 20.0, 2.3741, 0.9539
6500, 250.0, 5.25, 25.0, 1.8992, 0.5936
6500, 250.0, 5.25, 30.0, 1.5827, 0.4179
6500, 250.0, 5.25, 35.0, 1.3566, 0.3185
6500, 250.0, 5.25, 40.0, 1.1870, 0.2562
6500, 250.0, 5.25, 45.0, 1.0551, 0.2140
6500, 250.0, 5.25, 50.0, 0.9496, 0.1838
6500, 250.0, 5.50, 20.0, 2.2661, 0.9106
6500, 250.0, 5.50, 25.0, 1.8129, 0.5666
6500, 250.0, 5.50, 30.0, 1.5108, 0.3989
6500, 250.0, 5.50, 35.0, 1.2949, 0.3041
6500, 250.0, 5.50, 40.0, 1.1331, 0.2446
6500, 250.0, 5.50, 45.0, 1.0072, 0.2043
6500, 250.0, 5.50, 50.0, 0.9065, 0.1754
6500, 250.0, 5.75, 20.0, 2.1676, 0.8710
6500, 250.0, 5.75, 25.0, 1.7341, 0.5420
6500, 250.0, 5.75, 30.0, 1.4451, 0.3816
6500, 250.0, 5.75, 35.0, 1.2386, 0.2908
6500, 250.0, 5.75, 40.0, 1.0838, 0.2339
6500, 250.0, 5.75, 45.0, 0.9634, 0.1954
6500, 250.0, 5.75, 50.0, 0.8670, 0.1678
6500, 250.0, 6.00, 20.0, 2.0773, 0.8347
6500, 250.0, 6.00, 25.0, 1.6618, 0.5194
6500, 250.0, 6.00, 30.0, 1.3849, 0.3657
6500, 250.0, 6.00, 35.0, 1.1870, 0.2787
6500, 250.0, 6.00, 40.0, 1.0387, 0.2242
6500, 250.0, 6.00, 45.0, 0.9232, 0.1873
6500, 250.0, 6.00, 50.0, 0.8309, 0.1608
7000, 100.0, 4.00, 20.0, 20.9728, 37.9988
7000, 100.0, 4.00, 25.0, 16.7782, 20.3183
7000, 100.0, 4.00, 30.0, 13.9819, 12.3686
7000, 100.0, 4.00, 35.0, 11.9844, 8.2432
7000, 100.0, 4.00, 40.0, 10.4864, 5.8734
7000, 100.0, 4.00, 45.0, 9.3212, 4.4045
7000, 100.0, 4.00, 50.0, 8.3891, 3.4386
7000, 100.0, 4.25, 20.0, 19.7391, 35.7636
7000, 100.0, 4.25, 25.0, 15.7913, 19.1231
7000, 100.0, 4.25, 30.0, 13.1594, 11.6410
7000, 100.0, 4.25, 35.0, 11.2795, 7.7583
7000, 100.0, 4.25, 40.0, 9.8695, 5.5279
7000, 100.0, 4.25, 45.0, 8.7729, 4.1455
7000, 100.0, 4.25, 50.0, 7.8956, 3.2363
7000, 100.0, 4.50, 20.0, 18.6425, 33.7767
7000, 100.0, 4.50, 25.0, 14.9140, 18.0607
7000, 100.0, 4.50, 30.0, 12.4283, 10.9943
7000, 100.0, 4.50, 35.0, 10.6528, 7.3273
7000, 100.0, 4.50, 40.0, 9.3212, 5.2208
7000, 100.0, 4.50, 45.0, 8.2855, 3.9152
7000, 100.0, 4.50, 50.0, 7.4570, 3.0566
7000, 100.0, 4.75, 20.0, 17.6613, 31.9990
7000, 100.0, 4.75, 25.0, 14.1290, 17.1101
7000, 100.0, 4.75, 30.0, 11.7742, 10.4157
7000, 100.0, 4.75, 35.0, 10.0922, 6.9416
7000, 100.0, 4.75, 40.0, 8.8306, 4.9460
7000, 100.0, 4.75, 45.0, 7.8495, 3.7091
7000, 100.0, 4.75, 50.0, 7.0645, 2.8957
7000, 100.0, 5.00, 20.0, 16.7782, 30.3991
7000, 100.0, 5.00, 25.0, 13.4226, 16.2546
7000, 100.0, 5.00, 30.0, 11.1855, 9.8949
7000, 100.0, 5.00, 35.0, 9.5876, 6.5945
7000, 100.0, 5.00, 40.0, 8.3891, 4.6987
7000, 100.0, 5.00, 45.0, 7.4570, 3.5236
7000, 100.0, 5.00, 50.0, 6.7113, 2.7509
7000, 100.0, 5.25, 20.0, 15.9793, 28.9515
7000, 100.0, 5.25, 25.0, 12.7834, 15.4806
7000, 100.0, 5.25, 30.0, 10.6528, 9.4237
7000, 100.0, 5.25, 35.0, 9.1310, 6.2805
7000, 100.0, 5.25, 40.0, 7.9896, 4.4750
7000, 100.0, 5.25, 45.0, 7.1019, 3.3558
7000, 100.0, 5.25, 50.0, 6.3917, 2.6199
7000, 100.0, 5.50, 20.0, 15.2529, 27.6355
